MID,IsEdible,CapShape,CapSurface,CapColor,HasBruises,Odor,Gill_IsAttached,GillSpacingIsCrowded,GillSizeBroad,GillColor,StalkShapeIsTapering,StalkRoot,StalkSurfaceAboveRing,StalkSurfaceBelowRing,StalkColorAboveRing,StalkColorBelowRing,VeilColor,RingNumber,RingType,SporePrintColor,Population,Habitat
297,0,3,2,2,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,7
298,0,3,2,2,0,5,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
299,0,3,2,2,0,5,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
300,0,3,2,2,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
301,0,3,2,2,0,5,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,2
302,0,3,2,2,0,5,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,4
303,0,3,2,2,0,5,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
304,0,3,2,2,0,5,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,4
305,0,3,2,2,0,5,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,7
306,0,3,2,2,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,7
307,0,3,2,2,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
308,0,3,2,2,0,5,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,2
309,0,3,2,2,0,4,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
310,0,3,2,2,0,4,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,7
311,0,3,2,2,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,2
312,0,3,2,2,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,4
313,0,3,2,2,0,4,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
314,0,3,2,2,0,4,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,2
315,0,3,2,2,0,4,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,4
316,0,3,2,2,0,4,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,2
317,0,3,2,2,0,4,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
318,0,3,2,2,0,4,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,2
319,0,3,2,2,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
320,0,3,2,2,0,4,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
321,0,3,2,2,0,4,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,2
322,0,3,2,2,0,4,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,7
323,0,3,2,2,0,4,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,2
324,0,3,2,2,0,4,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,4
325,0,3,2,2,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
326,0,3,2,2,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,4
327,0,3,2,2,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
328,0,3,2,2,0,4,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,2
329,0,3,2,2,0,4,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,4
330,0,3,2,2,0,4,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,7
331,0,3,2,2,0,4,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,4
332,0,3,2,2,0,4,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,7
333,0,3,2,2,0,8,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,2
334,0,3,2,2,0,8,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
335,0,3,2,2,0,8,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,2
336,0,3,2,2,0,8,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,4
337,0,3,2,2,0,8,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
338,0,3,2,2,0,8,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,4
339,0,3,2,2,0,8,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,4
340,0,3,2,2,0,8,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,4
341,0,3,2,2,0,8,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,7
342,0,3,2,2,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
343,0,3,2,2,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,4
344,0,3,2,2,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,7
345,0,3,2,2,0,8,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,2
346,0,3,2,2,0,8,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,4
347,0,3,2,2,0,8,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,7
348,0,3,2,2,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
349,0,3,2,2,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
350,0,3,2,2,0,8,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,4
351,0,3,2,2,0,8,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
352,0,3,2,2,0,8,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,2
353,0,3,2,2,0,8,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,7
354,0,3,2,2,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
355,0,3,2,2,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,4
356,0,3,2,2,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,7
357,0,3,2,2,0,8,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,7
358,0,3,2,2,0,8,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,4
359,0,3,2,2,0,8,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
360,0,3,2,2,0,8,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,4
361,0,3,2,2,0,8,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,7
362,0,3,2,2,0,8,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,2
363,0,3,2,1,0,5,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
364,0,3,2,1,0,5,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,7
365,0,3,2,1,0,5,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
366,0,3,2,1,0,5,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,4
367,0,3,2,1,0,5,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,7
368,0,3,2,1,0,5,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,7
369,0,3,2,1,0,5,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,4
370,0,3,2,1,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
371,0,3,2,1,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,7
372,0,3,2,1,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,4
373,0,3,2,1,0,5,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
374,0,3,2,1,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,4
375,0,3,2,1,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
376,0,3,2,1,0,5,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,2
377,0,3,2,1,0,5,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,7
378,0,3,2,1,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,2
379,0,3,2,1,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,7
380,0,3,2,1,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
381,0,3,2,1,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
382,0,3,2,1,0,5,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,7
383,0,3,2,1,0,5,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,4
384,0,3,2,1,0,4,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,2
385,0,3,2,1,0,4,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
386,0,3,2,1,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,2
387,0,3,2,1,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,4
388,0,3,2,1,0,4,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
389,0,3,2,1,0,4,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,2
390,0,3,2,1,0,4,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,4
391,0,3,2,1,0,4,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,7
392,0,3,2,1,0,4,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,4
393,0,3,2,1,0,4,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,7
394,0,3,2,1,0,4,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,2
395,0,3,2,1,0,4,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,4
396,0,3,2,1,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
397,0,3,2,1,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
398,0,3,2,1,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,7
399,0,3,2,1,0,4,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,2
400,0,3,2,1,0,4,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
401,0,3,2,1,0,4,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,4
402,0,3,2,1,0,4,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,7
403,0,3,2,1,0,4,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,2
404,0,3,2,1,0,4,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,4
405,0,3,2,1,0,4,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,4
406,0,3,2,1,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
407,0,3,2,1,0,4,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,2
408,0,3,2,1,0,4,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,2
409,0,3,2,1,0,4,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,7
410,0,3,2,1,0,8,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,2
411,0,3,2,1,0,8,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,4
412,0,3,2,1,0,8,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,7
413,0,3,2,1,0,8,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
414,0,3,2,1,0,8,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,4
415,0,3,2,1,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
416,0,3,2,1,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,4
417,0,3,2,1,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
418,0,3,2,1,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
419,0,3,2,1,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,7
420,0,3,2,1,0,8,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,2
421,0,3,2,1,0,8,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,2
422,0,3,2,1,0,8,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,4
423,0,3,2,1,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
424,0,3,2,1,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,4
425,0,3,2,1,0,8,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,4
426,0,3,2,1,0,8,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,7
427,0,3,2,1,0,8,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
428,0,3,2,1,0,8,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,4
429,0,3,2,1,0,8,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
430,0,3,2,1,0,8,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,4
431,0,3,2,1,0,8,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,7
432,0,4,4,2,0,5,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
433,0,4,4,2,0,5,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,4
434,0,4,4,2,0,5,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,4
435,0,4,4,2,0,5,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,7
436,0,4,4,2,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
437,0,4,4,2,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,4
438,0,4,4,2,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,7
439,0,4,4,2,0,5,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
440,0,4,4,2,0,5,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,7
441,0,4,4,2,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,2
442,0,4,4,2,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
443,0,4,4,2,0,5,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,4
444,0,4,4,2,0,5,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,7
445,0,4,4,2,0,5,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,2
446,0,4,4,2,0,5,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,4
447,0,4,4,2,0,5,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,7
448,0,4,4,2,0,5,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,7
449,0,4,4,2,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,2
450,0,4,4,2,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
451,0,4,4,2,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
452,0,4,4,2,0,5,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,4
453,0,4,4,2,0,5,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,2
454,0,4,4,2,0,5,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,4
455,0,4,4,2,0,5,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,7
456,0,4,4,2,0,4,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
457,0,4,4,2,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,4
458,0,4,4,2,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,7
459,0,4,4,2,0,4,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,4
460,0,4,4,2,0,4,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,7
461,0,4,4,2,0,4,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,4
462,0,4,4,2,0,4,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,7
463,0,4,4,2,0,4,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
464,0,4,4,2,0,4,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,2
465,0,4,4,2,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
466,0,4,4,2,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,7
467,0,4,4,2,0,4,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
468,0,4,4,2,0,4,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,2
469,0,4,4,2,0,4,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,4
470,0,4,4,2,0,4,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,7
471,0,4,4,2,0,4,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,2
472,0,4,4,2,0,4,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
473,0,4,4,2,0,4,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,7
474,0,4,4,2,0,4,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,4
475,0,4,4,2,0,4,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,7
476,0,4,4,2,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
477,0,4,4,2,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,4
478,0,4,4,2,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
479,0,4,4,2,0,4,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,2
480,0,4,4,2,0,4,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,4
481,0,4,4,2,0,4,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,2
482,0,4,4,2,0,8,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
483,0,4,4,2,0,8,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,7
484,0,4,4,2,0,8,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,4
485,0,4,4,2,0,8,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,7
486,0,4,4,2,0,8,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
487,0,4,4,2,0,8,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,4
488,0,4,4,2,0,8,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,7
489,0,4,4,2,0,8,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,4
490,0,4,4,2,0,8,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,2
491,0,4,4,2,0,8,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,4
492,0,4,4,2,0,8,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,7
493,0,4,4,2,0,8,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,2
494,0,4,4,2,0,8,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,4
495,0,4,4,2,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,7
496,0,4,4,2,0,8,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,4
497,0,4,4,2,0,8,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,7
498,0,4,4,2,0,8,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,2
499,0,4,4,2,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
500,0,4,4,2,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,7
501,0,4,4,2,0,8,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,2
502,0,4,4,2,0,8,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,7
503,0,4,4,2,0,8,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,2
504,0,4,4,2,0,8,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,7
505,0,4,4,2,0,8,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,4
506,0,4,4,1,0,5,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
507,0,4,4,1,0,5,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,7
508,0,4,4,1,0,5,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,7
509,0,4,4,1,0,5,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,7
510,0,4,4,1,0,5,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,7
511,0,4,4,1,0,5,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,2
512,0,4,4,1,0,5,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,7
513,0,4,4,1,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
514,0,4,4,1,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,4
515,0,4,4,1,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,2
516,0,4,4,1,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,4
517,0,4,4,1,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,7
518,0,4,4,1,0,5,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
519,0,4,4,1,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,4
520,0,4,4,1,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
521,0,4,4,1,0,5,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,4
522,0,4,4,1,0,5,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,4
523,0,4,4,1,0,5,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,7
524,0,4,4,1,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,4
525,0,4,4,1,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,7
526,0,4,4,1,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
527,0,4,4,1,0,5,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,4
528,0,4,4,1,0,5,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,7
529,0,4,4,1,0,4,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
530,0,4,4,1,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,4
531,0,4,4,1,0,4,0,0,0,10,1,99,4,4,9,13,9,1,1,9,5,7
532,0,4,4,1,0,4,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
533,0,4,4,1,0,4,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,7
534,0,4,4,1,0,4,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,2
535,0,4,4,1,0,4,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,7
536,0,4,4,1,0,4,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,4
537,0,4,4,1,0,4,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
538,0,4,4,1,0,4,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,7
539,0,4,4,1,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
540,0,4,4,1,0,4,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
541,0,4,4,1,0,4,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,2
542,0,4,4,1,0,4,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,4
543,0,4,4,1,0,4,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
544,0,4,4,1,0,4,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,4
545,0,4,4,1,0,4,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,2
546,0,4,4,1,0,4,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,4
547,0,4,4,1,0,4,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,2
548,0,4,4,1,0,4,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,4
549,0,4,4,1,0,4,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,2
550,0,4,4,1,0,8,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
551,0,4,4,1,0,8,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,4
552,0,4,4,1,0,8,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,2
553,0,4,4,1,0,8,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,4
554,0,4,4,1,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,2
555,0,4,4,1,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,4
556,0,4,4,1,0,8,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,7
557,0,4,4,1,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,2
558,0,4,4,1,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
559,0,4,4,1,0,8,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,7
560,0,4,4,1,0,8,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,4
561,0,4,4,1,0,8,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
562,0,4,4,1,0,8,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,4
563,0,4,4,1,0,8,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,2
564,0,4,4,1,0,8,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,4
565,0,4,4,1,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
566,0,4,4,1,0,8,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,4
567,0,4,4,1,0,8,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
568,0,4,4,1,0,8,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,2
569,0,4,4,1,0,8,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,2
570,0,4,4,1,0,8,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,4
571,0,4,4,1,0,8,0,0,0,10,1,99,3,3,13,13,9,1,1,9,5,7
572,0,4,2,2,0,5,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,4
573,0,4,2,2,0,5,0,0,0,10,1,99,4,4,9,9,9,1,1,9,5,7
574,0,4,2,2,0,5,0,0,0,10,1,99,4,4,13,9,9,1,1,9,5,2
575,0,4,2,2,0,5,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,4
576,0,4,2,2,0,5,0,0,0,10,1,99,4,4,13,13,9,1,1,9,5,7
577,0,4,2,2,0,5,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,2
578,0,4,2,2,0,5,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,4
579,0,4,2,2,0,5,0,0,0,10,1,99,4,3,9,9,9,1,1,9,5,7
580,0,4,2,2,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,4
581,0,4,2,2,0,5,0,0,0,10,1,99,4,3,9,13,9,1,1,9,5,7
582,0,4,2,2,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,2
583,0,4,2,2,0,5,0,0,0,10,1,99,4,3,13,9,9,1,1,9,5,4
584,0,4,2,2,0,5,0,0,0,10,1,99,4,3,13,13,9,1,1,9,5,4
585,0,4,2,2,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,2
586,0,4,2,2,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,4
587,0,4,2,2,0,5,0,0,0,10,1,99,3,4,9,9,9,1,1,9,5,7
588,0,4,2,2,0,5,0,0,0,10,1,99,3,4,9,13,9,1,1,9,5,7
589,0,4,2,2,0,5,0,0,0,10,1,99,3,4,13,9,9,1,1,9,5,2
590,0,4,2,2,0,5,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,2
591,0,4,2,2,0,5,0,0,0,10,1,99,3,4,13,13,9,1,1,9,5,4
592,0,4,2,2,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,2
593,0,4,2,2,0,5,0,0,0,10,1,99,3,3,9,9,9,1,1,9,5,4
594,0,4,2,2,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,4
595,0,4,2,2,0,5,0,0,0,10,1,99,3,3,9,13,9,1,1,9,5,7
596,0,4,2,2,0,5,0,0,0,10,1,99,3,3,13,9,9,1,1,9,5,2
